id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,artist,name,album,release,genre
5cUBEBn7hPTjz9OSXNoFqI,0.59,0.133,0,-16.355,1,0.0423,0.909,3.35e-05,0.148,0.369,102.263,audio_features,spotify:track:5cUBEBn7hPTjz9OSXNoFqI,https://api.spotify.com/v1/tracks/5cUBEBn7hPTjz9OSXNoFqI,https://api.spotify.com/v1/audio-analysis/5cUBEBn7hPTjz9OSXNoFqI,329522,4,Tim Bernardes,Beleza Eterna,Mil Coisas Invisíveis,2022-06-14,indie
7HEauGPYsrtRQQh6qk5oil,0.546,0.174,0,-10.728,1,0.0314,0.752,0.0527,0.0794,0.309,119.419,audio_features,spotify:track:7HEauGPYsrtRQQh6qk5oil,https://api.spotify.com/v1/tracks/7HEauGPYsrtRQQh6qk5oil,https://api.spotify.com/v1/audio-analysis/7HEauGPYsrtRQQh6qk5oil,231797,3,Tim Bernardes,Leve,Mil Coisas Invisíveis,2022-06-14,indie
5wWfROWjjdWrZhTnRM1hJM,0.478,0.0441,1,-15.605,1,0.0433,0.918,4.66e-06,0.0704,0.219,125.421,audio_features,spotify:track:5wWfROWjjdWrZhTnRM1hJM,https://api.spotify.com/v1/tracks/5wWfROWjjdWrZhTnRM1hJM,https://api.spotify.com/v1/audio-analysis/5wWfROWjjdWrZhTnRM1hJM,141754,3,Tim Bernardes,Mesmo Se Você Não Vê,Mil Coisas Invisíveis,2022-06-14,indie
7eX5zZ0VCWLJuWg7B3yBaK,0.497,0.0715,7,-15.651,1,0.0333,0.977,0.302,0.0659,0.0388,99.208,audio_features,spotify:track:7eX5zZ0VCWLJuWg7B3yBaK,https://api.spotify.com/v1/tracks/7eX5zZ0VCWLJuWg7B3yBaK,https://api.spotify.com/v1/audio-analysis/7eX5zZ0VCWLJuWg7B3yBaK,134693,3,Tim Bernardes,Abertura (Recomeçar),Recomeçar,2017-09-26,indie
7ybB4IPsBIffg3SaYAEE7i,0.266,0.371,9,-9.552,1,0.031,0.689,0.00147,0.0633,0.15,91.405,audio_features,spotify:track:7ybB4IPsBIffg3SaYAEE7i,https://api.spotify.com/v1/tracks/7ybB4IPsBIffg3SaYAEE7i,https://api.spotify.com/v1/audio-analysis/7ybB4IPsBIffg3SaYAEE7i,216747,3,Tim Bernardes,Talvez,Recomeçar,2017-09-26,indie
1eDgTE2hIW2GKps8y4H3IW,0.371,0.256,4,-11.775,1,0.0297,0.817,2.67e-05,0.102,0.162,102.967,audio_features,spotify:track:1eDgTE2hIW2GKps8y4H3IW,https://api.spotify.com/v1/tracks/1eDgTE2hIW2GKps8y4H3IW,https://api.spotify.com/v1/audio-analysis/1eDgTE2hIW2GKps8y4H3IW,188027,4,Tim Bernardes,Quis Mudar,Recomeçar,2017-09-26,indie
1k9wnZKM9Uppn7lHad32Cf,0.584,0.237,2,-10.291,1,0.061,0.726,0.0,0.161,0.298,103.513,audio_features,spotify:track:1k9wnZKM9Uppn7lHad32Cf,https://api.spotify.com/v1/tracks/1k9wnZKM9Uppn7lHad32Cf,https://api.spotify.com/v1/audio-analysis/1k9wnZKM9Uppn7lHad32Cf,196413,4,Tim Bernardes,Tanto Faz,Recomeçar,2017-09-26,indie
6CENnp7mnvanGTGhZBgIJg,0.152,0.116,8,-10.671,0,0.0331,0.767,0.00241,0.134,0.073,83.773,audio_features,spotify:track:6CENnp7mnvanGTGhZBgIJg,https://api.spotify.com/v1/tracks/6CENnp7mnvanGTGhZBgIJg,https://api.spotify.com/v1/audio-analysis/6CENnp7mnvanGTGhZBgIJg,89227,3,Tim Bernardes,Ela Não Vai Mais Voltar,Recomeçar,2017-09-26,indie
1M2w7CYXvbIjJCdLWJiYj4,0.335,0.326,8,-8.322,1,0.0333,0.833,0.000554,0.104,0.169,107.162,audio_features,spotify:track:1M2w7CYXvbIjJCdLWJiYj4,https://api.spotify.com/v1/tracks/1M2w7CYXvbIjJCdLWJiYj4,https://api.spotify.com/v1/audio-analysis/1M2w7CYXvbIjJCdLWJiYj4,278560,3,Tim Bernardes,Pouco a Pouco,Recomeçar,2017-09-26,indie
7EaxLW81WCgYuHSu6UBcMa,0.438,0.0928,4,-13.709,1,0.0416,0.822,0.0,0.118,0.194,143.49,audio_features,spotify:track:7EaxLW81WCgYuHSu6UBcMa,https://api.spotify.com/v1/tracks/7EaxLW81WCgYuHSu6UBcMa,https://api.spotify.com/v1/audio-analysis/7EaxLW81WCgYuHSu6UBcMa,237587,3,Tim Bernardes,Não,Recomeçar,2017-09-26,indie
3lFlpjYy1r914qX4tsW97g,0.294,0.239,10,-10.181,1,0.0317,0.818,0.0,0.525,0.177,95.005,audio_features,spotify:track:3lFlpjYy1r914qX4tsW97g,https://api.spotify.com/v1/tracks/3lFlpjYy1r914qX4tsW97g,https://api.spotify.com/v1/audio-analysis/3lFlpjYy1r914qX4tsW97g,177627,3,Tim Bernardes,Era o Fim,Recomeçar,2017-09-26,indie
3ZV87D1YcdCJhynXdTiqVu,0.717,0.0481,2,-18.158,1,0.0417,0.93,0.00014,0.126,0.361,110.492,audio_features,spotify:track:3ZV87D1YcdCJhynXdTiqVu,https://api.spotify.com/v1/tracks/3ZV87D1YcdCJhynXdTiqVu,https://api.spotify.com/v1/audio-analysis/3ZV87D1YcdCJhynXdTiqVu,181227,3,Tim Bernardes,Ela,Recomeçar,2017-09-26,indie
2GYVS5YJ3rWEEqUPoUqivh,0.428,0.178,7,-11.868,0,0.0321,0.809,0.0,0.106,0.0927,136.006,audio_features,spotify:track:2GYVS5YJ3rWEEqUPoUqivh,https://api.spotify.com/v1/tracks/2GYVS5YJ3rWEEqUPoUqivh,https://api.spotify.com/v1/audio-analysis/2GYVS5YJ3rWEEqUPoUqivh,230293,4,Tim Bernardes,Incalculável,Recomeçar,2017-09-26,indie
4yAH4XVGw0nSuw8KCj7JDi,0.417,0.238,5,-9.991,1,0.0309,0.94,1.52e-05,0.368,0.122,101.118,audio_features,spotify:track:4yAH4XVGw0nSuw8KCj7JDi,https://api.spotify.com/v1/tracks/4yAH4XVGw0nSuw8KCj7JDi,https://api.spotify.com/v1/audio-analysis/4yAH4XVGw0nSuw8KCj7JDi,272613,3,Tim Bernardes,Calma,Recomeçar,2017-09-26,indie
3HR8pIrTSGtiRcV1V6prfu,0.437,0.388,4,-8.541,1,0.0427,0.888,8.86e-05,0.211,0.302,120.001,audio_features,spotify:track:3HR8pIrTSGtiRcV1V6prfu,https://api.spotify.com/v1/tracks/3HR8pIrTSGtiRcV1V6prfu,https://api.spotify.com/v1/audio-analysis/3HR8pIrTSGtiRcV1V6prfu,186147,4,Tim Bernardes,As Histórias do Cinema,Recomeçar,2017-09-26,indie
60XsYJvosWIES45lrR72pB,0.315,0.181,0,-10.321,1,0.0317,0.944,8.22e-05,0.0821,0.152,100.737,audio_features,spotify:track:60XsYJvosWIES45lrR72pB,https://api.spotify.com/v1/tracks/60XsYJvosWIES45lrR72pB,https://api.spotify.com/v1/audio-analysis/60XsYJvosWIES45lrR72pB,235443,3,Tim Bernardes,Recomeçar,Recomeçar,2017-09-26,indie
4aloYZWgiMEAkXsTA8dKb3,0.653,0.463,0,-13.342,1,0.0731,0.609,0.0488,0.476,0.754,100.018,audio_features,spotify:track:4aloYZWgiMEAkXsTA8dKb3,https://api.spotify.com/v1/tracks/4aloYZWgiMEAkXsTA8dKb3,https://api.spotify.com/v1/audio-analysis/4aloYZWgiMEAkXsTA8dKb3,78259,4,Giovani Cidreira,Intro (Daqui Pra Frente),Nebulosa Baby,2021-07-21,indie
00zggWEBOZUGQDRaYOjzBJ,0.367,0.566,6,-8.392,0,0.046,0.501,0.0706,0.18,0.415,136.857,audio_features,spotify:track:00zggWEBOZUGQDRaYOjzBJ,https://api.spotify.com/v1/tracks/00zggWEBOZUGQDRaYOjzBJ,https://api.spotify.com/v1/audio-analysis/00zggWEBOZUGQDRaYOjzBJ,273607,4,Giovani Cidreira,Sangue Negro,Nebulosa Baby,2021-07-21,indie
0yXQLhFyeTPgIw8ER92JZE,0.789,0.48,10,-8.528,0,0.0542,0.502,7.1e-05,0.151,0.367,117.021,audio_features,spotify:track:0yXQLhFyeTPgIw8ER92JZE,https://api.spotify.com/v1/tracks/0yXQLhFyeTPgIw8ER92JZE,https://api.spotify.com/v1/audio-analysis/0yXQLhFyeTPgIw8ER92JZE,295197,4,Giovani Cidreira,Nebulosa,Nebulosa Baby,2021-07-21,indie
0QmJy2FUYk8HYxDO7Ypp7N,0.435,0.555,10,-6.219,1,0.0423,0.179,0.00365,0.0534,0.495,127.014,audio_features,spotify:track:0QmJy2FUYk8HYxDO7Ypp7N,https://api.spotify.com/v1/tracks/0QmJy2FUYk8HYxDO7Ypp7N,https://api.spotify.com/v1/audio-analysis/0QmJy2FUYk8HYxDO7Ypp7N,214992,4,Giovani Cidreira,Entrelaçados,Nebulosa Baby,2021-07-21,indie
5fdnFpRhp92ulzquC1Lvnc,0.529,0.384,8,-11.597,1,0.0366,0.208,0.0619,0.155,0.0716,119.912,audio_features,spotify:track:5fdnFpRhp92ulzquC1Lvnc,https://api.spotify.com/v1/tracks/5fdnFpRhp92ulzquC1Lvnc,https://api.spotify.com/v1/audio-analysis/5fdnFpRhp92ulzquC1Lvnc,260572,4,Giovani Cidreira,Oceano Franco,Nebulosa Baby,2021-07-21,indie
3tE8PRbTByayDpl1rNwHeL,0.404,0.0846,0,-19.232,1,0.0408,0.989,0.0191,0.115,0.04,96.625,audio_features,spotify:track:3tE8PRbTByayDpl1rNwHeL,https://api.spotify.com/v1/tracks/3tE8PRbTByayDpl1rNwHeL,https://api.spotify.com/v1/audio-analysis/3tE8PRbTByayDpl1rNwHeL,61192,3,Giovani Cidreira,Caminho do Mar,Nebulosa Baby,2021-07-21,indie
5kFDt4gfQlJMasWJtan67A,0.654,0.742,0,-7.162,1,0.0439,0.667,0.0241,0.302,0.971,152.32,audio_features,spotify:track:5kFDt4gfQlJMasWJtan67A,https://api.spotify.com/v1/tracks/5kFDt4gfQlJMasWJtan67A,https://api.spotify.com/v1/audio-analysis/5kFDt4gfQlJMasWJtan67A,241405,4,Giovani Cidreira,Saudade de Casa,Nebulosa Baby,2021-07-21,indie
59pzA6khEldudidGn8i4wY,0.489,0.471,5,-7.2,0,0.0284,0.0927,0.477,0.133,0.314,123.341,audio_features,spotify:track:59pzA6khEldudidGn8i4wY,https://api.spotify.com/v1/tracks/59pzA6khEldudidGn8i4wY,https://api.spotify.com/v1/audio-analysis/59pzA6khEldudidGn8i4wY,223466,4,Giovani Cidreira,Claridades,Nebulosa Baby,2021-07-21,indie
6VQhtnPMyLHtUFTFkyBBr0,0.421,0.33,0,-11.67,0,0.0369,0.47,0.0285,0.105,0.141,98.042,audio_features,spotify:track:6VQhtnPMyLHtUFTFkyBBr0,https://api.spotify.com/v1/tracks/6VQhtnPMyLHtUFTFkyBBr0,https://api.spotify.com/v1/audio-analysis/6VQhtnPMyLHtUFTFkyBBr0,195367,4,Giovani Cidreira,Pode Me Odiar,Nebulosa Baby,2021-07-21,indie
0R0IaHplGkbmJ5kCG4mVta,0.376,0.344,4,-12.236,0,0.0471,0.834,0.142,0.088,0.0537,110.808,audio_features,spotify:track:0R0IaHplGkbmJ5kCG4mVta,https://api.spotify.com/v1/tracks/0R0IaHplGkbmJ5kCG4mVta,https://api.spotify.com/v1/audio-analysis/0R0IaHplGkbmJ5kCG4mVta,219009,4,Giovani Cidreira,Luzes da Cidade,Nebulosa Baby,2021-07-21,indie
4I1zl9oWMwcurXpQHD1Vmt,0.762,0.516,2,-9.149,1,0.0947,0.451,0.00193,0.122,0.436,125.045,audio_features,spotify:track:4I1zl9oWMwcurXpQHD1Vmt,https://api.spotify.com/v1/tracks/4I1zl9oWMwcurXpQHD1Vmt,https://api.spotify.com/v1/audio-analysis/4I1zl9oWMwcurXpQHD1Vmt,186516,4,Giovani Cidreira,Joias,Nebulosa Baby,2021-07-21,indie
14PBzUsQuQZXF3BTjV6Hqy,0.642,0.461,7,-9.566,1,0.578,0.794,9.01e-06,0.224,0.929,165.261,audio_features,spotify:track:14PBzUsQuQZXF3BTjV6Hqy,https://api.spotify.com/v1/tracks/14PBzUsQuQZXF3BTjV6Hqy,https://api.spotify.com/v1/audio-analysis/14PBzUsQuQZXF3BTjV6Hqy,40162,4,Giovani Cidreira,Saudades de Josy,Nebulosa Baby,2021-07-21,indie
4bBZ52LFzUqCRidpb9Cf69,0.375,0.0827,5,-15.804,1,0.0425,0.994,0.000122,0.0928,0.158,77.442,audio_features,spotify:track:4bBZ52LFzUqCRidpb9Cf69,https://api.spotify.com/v1/tracks/4bBZ52LFzUqCRidpb9Cf69,https://api.spotify.com/v1/audio-analysis/4bBZ52LFzUqCRidpb9Cf69,159872,1,Giovani Cidreira,Anos Incríveis,Nebulosa Baby,2021-07-21,indie
7kgcEZzT2O8kBhZxx7DZpf,0.423,0.713,9,-7.411,0,0.143,0.00754,2.24e-05,0.263,0.317,139.605,audio_features,spotify:track:7kgcEZzT2O8kBhZxx7DZpf,https://api.spotify.com/v1/tracks/7kgcEZzT2O8kBhZxx7DZpf,https://api.spotify.com/v1/audio-analysis/7kgcEZzT2O8kBhZxx7DZpf,277185,4,Giovani Cidreira,Movimento da Espada,Japanese Food,2017-04-07,indie
5PCXkxSpZWiBdT9fUBCwwK,0.375,0.653,11,-8.155,0,0.0331,0.0685,8.9e-06,0.178,0.655,148.658,audio_features,spotify:track:5PCXkxSpZWiBdT9fUBCwwK,https://api.spotify.com/v1/tracks/5PCXkxSpZWiBdT9fUBCwwK,https://api.spotify.com/v1/audio-analysis/5PCXkxSpZWiBdT9fUBCwwK,188079,4,Giovani Cidreira,Vai Chover,Japanese Food,2017-04-07,indie
7DiGrrZMZ3mBytfQytaj37,0.483,0.659,9,-7.83,0,0.0666,0.0554,0.000491,0.149,0.361,119.987,audio_features,spotify:track:7DiGrrZMZ3mBytfQytaj37,https://api.spotify.com/v1/tracks/7DiGrrZMZ3mBytfQytaj37,https://api.spotify.com/v1/audio-analysis/7DiGrrZMZ3mBytfQytaj37,385569,4,Giovani Cidreira,Um Capoeira,Japanese Food,2017-04-07,indie
7M69Rs5baYslCIHwxQefjE,0.441,0.642,9,-7.911,0,0.0382,0.0762,0.0,0.103,0.424,119.045,audio_features,spotify:track:7M69Rs5baYslCIHwxQefjE,https://api.spotify.com/v1/tracks/7M69Rs5baYslCIHwxQefjE,https://api.spotify.com/v1/audio-analysis/7M69Rs5baYslCIHwxQefjE,169091,4,Giovani Cidreira,Pássaro Prata,Japanese Food,2017-04-07,indie
14FGHEGINoC1zQk7FKG3kp,0.438,0.453,0,-9.866,1,0.0359,0.761,4.97e-05,0.101,0.264,120.501,audio_features,spotify:track:14FGHEGINoC1zQk7FKG3kp,https://api.spotify.com/v1/tracks/14FGHEGINoC1zQk7FKG3kp,https://api.spotify.com/v1/audio-analysis/14FGHEGINoC1zQk7FKG3kp,267176,4,Giovani Cidreira,Última Vida Submarina,Japanese Food,2017-04-07,indie
113yUOVRb9nxxAclhTz4rQ,0.223,0.535,2,-9.796,0,0.0383,0.516,0.001,0.0908,0.127,92.67,audio_features,spotify:track:113yUOVRb9nxxAclhTz4rQ,https://api.spotify.com/v1/tracks/113yUOVRb9nxxAclhTz4rQ,https://api.spotify.com/v1/audio-analysis/113yUOVRb9nxxAclhTz4rQ,294807,4,Giovani Cidreira,Rosa Sol,Japanese Food,2017-04-07,indie
78rgyIHEmYFL5ZdWs3up9l,0.457,0.431,2,-13.689,0,0.0658,0.116,0.00807,0.112,0.451,173.818,audio_features,spotify:track:78rgyIHEmYFL5ZdWs3up9l,https://api.spotify.com/v1/tracks/78rgyIHEmYFL5ZdWs3up9l,https://api.spotify.com/v1/audio-analysis/78rgyIHEmYFL5ZdWs3up9l,285551,4,Giovani Cidreira,Festa de Judas,Japanese Food,2017-04-07,indie
0hPPP8LVdycwKpmn6XpBhf,0.684,0.401,11,-10.963,0,0.149,0.267,0.0162,0.0908,0.496,148.544,audio_features,spotify:track:0hPPP8LVdycwKpmn6XpBhf,https://api.spotify.com/v1/tracks/0hPPP8LVdycwKpmn6XpBhf,https://api.spotify.com/v1/audio-analysis/0hPPP8LVdycwKpmn6XpBhf,234134,4,Giovani Cidreira,Santa Fé,Japanese Food,2017-04-07,indie
1mYYaqxSFnNJVuihzRiAo5,0.533,0.486,0,-9.164,1,0.0399,0.221,0.00192,0.247,0.704,124.256,audio_features,spotify:track:1mYYaqxSFnNJVuihzRiAo5,https://api.spotify.com/v1/tracks/1mYYaqxSFnNJVuihzRiAo5,https://api.spotify.com/v1/audio-analysis/1mYYaqxSFnNJVuihzRiAo5,309074,4,Giovani Cidreira,Eu Não Presto,Japanese Food,2017-04-07,indie
5QocT03zrzAhpaRimPeMkX,0.387,0.212,4,-11.928,0,0.0338,0.842,0.000606,0.0696,0.295,139.753,audio_features,spotify:track:5QocT03zrzAhpaRimPeMkX,https://api.spotify.com/v1/tracks/5QocT03zrzAhpaRimPeMkX,https://api.spotify.com/v1/audio-analysis/5QocT03zrzAhpaRimPeMkX,164119,3,Giovani Cidreira,Cantoria,Japanese Food,2017-04-07,indie
4e2yLirFH5sawWZP7XnLLN,0.327,0.279,9,-12.6,1,0.0321,0.549,1.66e-05,0.111,0.248,157.537,audio_features,spotify:track:4e2yLirFH5sawWZP7XnLLN,https://api.spotify.com/v1/tracks/4e2yLirFH5sawWZP7XnLLN,https://api.spotify.com/v1/audio-analysis/4e2yLirFH5sawWZP7XnLLN,299321,4,Giovani Cidreira,Estrada Provisória,Japanese Food,2017-04-07,indie
6gjJe1TaQs6FNFnSqff9lQ,0.28,0.729,6,-6.23,0,0.0701,0.0815,3.03e-06,0.112,0.611,168.008,audio_features,spotify:track:6gjJe1TaQs6FNFnSqff9lQ,https://api.spotify.com/v1/tracks/6gjJe1TaQs6FNFnSqff9lQ,https://api.spotify.com/v1/audio-analysis/6gjJe1TaQs6FNFnSqff9lQ,162175,4,Giovani Cidreira,Crimes da Terra,Japanese Food,2017-04-07,indie
2pAT5AyXTMqsyIDV3RfWvx,0.877,0.577,4,-10.478,0,0.223,0.373,0.0108,0.165,0.628,120.031,audio_features,spotify:track:2pAT5AyXTMqsyIDV3RfWvx,https://api.spotify.com/v1/tracks/2pAT5AyXTMqsyIDV3RfWvx,https://api.spotify.com/v1/audio-analysis/2pAT5AyXTMqsyIDV3RfWvx,158000,4,Giovani Cidreira,Overlok,Festas Clandestinas,2022-05-12,indie
64I8A1RJ7qtAqMuKd4YzLG,0.775,0.718,11,-8.867,0,0.118,0.314,0.0149,0.102,0.672,140.001,audio_features,spotify:track:64I8A1RJ7qtAqMuKd4YzLG,https://api.spotify.com/v1/tracks/64I8A1RJ7qtAqMuKd4YzLG,https://api.spotify.com/v1/audio-analysis/64I8A1RJ7qtAqMuKd4YzLG,114857,4,Giovani Cidreira,Unfollow,Festas Clandestinas,2022-05-12,indie
0lQaLr9l8SkPZhAU9tccDi,0.727,0.674,10,-8.454,0,0.0809,0.194,0.0105,0.08,0.653,99.988,audio_features,spotify:track:0lQaLr9l8SkPZhAU9tccDi,https://api.spotify.com/v1/tracks/0lQaLr9l8SkPZhAU9tccDi,https://api.spotify.com/v1/audio-analysis/0lQaLr9l8SkPZhAU9tccDi,220741,4,Giovani Cidreira,Lokachora,Festas Clandestinas,2022-05-12,indie
73snDMhwNzSBZFaO4iDYln,0.743,0.923,11,-4.955,1,0.237,0.106,0.00407,0.314,0.703,139.978,audio_features,spotify:track:73snDMhwNzSBZFaO4iDYln,https://api.spotify.com/v1/tracks/73snDMhwNzSBZFaO4iDYln,https://api.spotify.com/v1/audio-analysis/73snDMhwNzSBZFaO4iDYln,149178,4,Giovani Cidreira,Carmen Sandiego,Festas Clandestinas,2022-05-12,indie
1Nc0Xne7I58i3iMkyHeqpX,0.69,0.734,11,-9.47,0,0.0603,0.0984,0.268,0.501,0.0757,120.041,audio_features,spotify:track:1Nc0Xne7I58i3iMkyHeqpX,https://api.spotify.com/v1/tracks/1Nc0Xne7I58i3iMkyHeqpX,https://api.spotify.com/v1/audio-analysis/1Nc0Xne7I58i3iMkyHeqpX,185240,4,Giovani Cidreira,As Horas Vulgares,Festas Clandestinas,2022-05-12,indie
6QkupG1HVdl13J2w6LznXo,0.79,0.418,2,-12.294,1,0.311,0.582,0.000234,0.104,0.0812,134.976,audio_features,spotify:track:6QkupG1HVdl13J2w6LznXo,https://api.spotify.com/v1/tracks/6QkupG1HVdl13J2w6LznXo,https://api.spotify.com/v1/audio-analysis/6QkupG1HVdl13J2w6LznXo,148000,4,Giovani Cidreira,Rage Against the Machine,Festas Clandestinas,2022-05-12,indie
6WuOCrIh4xGuRit7HruSiK,0.608,0.649,11,-6.956,0,0.21,0.228,0.000137,0.0629,0.317,109.996,audio_features,spotify:track:6WuOCrIh4xGuRit7HruSiK,https://api.spotify.com/v1/tracks/6WuOCrIh4xGuRit7HruSiK,https://api.spotify.com/v1/audio-analysis/6WuOCrIh4xGuRit7HruSiK,218212,4,Giovani Cidreira,23,Festas Clandestinas,2022-05-12,indie
1dxP1DmKGgBBeVLZ1cV83q,0.694,0.637,8,-10.895,1,0.0887,0.269,0.000178,0.126,0.343,109.983,audio_features,spotify:track:1dxP1DmKGgBBeVLZ1cV83q,https://api.spotify.com/v1/tracks/1dxP1DmKGgBBeVLZ1cV83q,https://api.spotify.com/v1/audio-analysis/1dxP1DmKGgBBeVLZ1cV83q,185455,4,Giovani Cidreira,Bicho de Sete Cabeças,Festas Clandestinas,2022-05-12,indie
2kfBps4uKwalTZhXDVp0r2,0.728,0.437,7,-12.861,1,0.0607,0.126,0.0067,0.0459,0.723,95.002,audio_features,spotify:track:2kfBps4uKwalTZhXDVp0r2,https://api.spotify.com/v1/tracks/2kfBps4uKwalTZhXDVp0r2,https://api.spotify.com/v1/audio-analysis/2kfBps4uKwalTZhXDVp0r2,248000,4,Giovani Cidreira,Como,Festas Clandestinas,2022-05-12,indie
1S7LHpYbaeU1otLQv35K3k,0.605,0.26,2,-12.764,0,0.0287,0.56,0.0418,0.136,0.388,143.919,audio_features,spotify:track:1S7LHpYbaeU1otLQv35K3k,https://api.spotify.com/v1/tracks/1S7LHpYbaeU1otLQv35K3k,https://api.spotify.com/v1/audio-analysis/1S7LHpYbaeU1otLQv35K3k,398371,4,Giovani Cidreira,Raios na Imensidão,Fernando Catatau,2022-02-04,indie
10nJEBmkVzACssFFLawbU5,0.852,0.421,7,-10.268,0,0.0442,0.0156,0.295,0.109,0.469,118.013,audio_features,spotify:track:10nJEBmkVzACssFFLawbU5,https://api.spotify.com/v1/tracks/10nJEBmkVzACssFFLawbU5,https://api.spotify.com/v1/audio-analysis/10nJEBmkVzACssFFLawbU5,271448,4,Giovani Cidreira,Completamente Apaixonado,Fernando Catatau,2022-02-04,indie
6yZPH9X3Dehz1FpFgvgJBO,0.589,0.364,2,-12.645,0,0.0507,0.496,0.00865,0.41,0.161,78.01,audio_features,spotify:track:6yZPH9X3Dehz1FpFgvgJBO,https://api.spotify.com/v1/tracks/6yZPH9X3Dehz1FpFgvgJBO,https://api.spotify.com/v1/audio-analysis/6yZPH9X3Dehz1FpFgvgJBO,352139,4,Giovani Cidreira,Os Monstros,Fernando Catatau,2022-02-04,indie
4YrpXh1AmDvTZ2oxx2i2nD,0.593,0.197,6,-13.702,0,0.0446,0.45,0.115,0.109,0.204,163.991,audio_features,spotify:track:4YrpXh1AmDvTZ2oxx2i2nD,https://api.spotify.com/v1/tracks/4YrpXh1AmDvTZ2oxx2i2nD,https://api.spotify.com/v1/audio-analysis/4YrpXh1AmDvTZ2oxx2i2nD,347531,3,Giovani Cidreira,Não Há Mais Nada a Dizer,Fernando Catatau,2022-02-04,indie
6AQCDFAp9ktfnnSPDJui2G,0.704,0.618,5,-8.637,0,0.0345,0.00153,0.0111,0.113,0.499,119.986,audio_features,spotify:track:6AQCDFAp9ktfnnSPDJui2G,https://api.spotify.com/v1/tracks/6AQCDFAp9ktfnnSPDJui2G,https://api.spotify.com/v1/audio-analysis/6AQCDFAp9ktfnnSPDJui2G,201019,4,Giovani Cidreira,Nada Acontece,Fernando Catatau,2022-02-04,indie
4h17K4E5Ohj5ovA9WQmln5,0.318,0.378,2,-10.326,0,0.0378,0.49,0.000652,0.105,0.123,203.408,audio_features,spotify:track:4h17K4E5Ohj5ovA9WQmln5,https://api.spotify.com/v1/tracks/4h17K4E5Ohj5ovA9WQmln5,https://api.spotify.com/v1/audio-analysis/4h17K4E5Ohj5ovA9WQmln5,250166,4,Giovani Cidreira,Luz do Fim de Tarde,Fernando Catatau,2022-02-04,indie
2hdqKJGZ8k3FZaAKnxgXHi,0.785,0.464,8,-10.656,1,0.0323,0.00511,0.224,0.173,0.817,113.134,audio_features,spotify:track:2hdqKJGZ8k3FZaAKnxgXHi,https://api.spotify.com/v1/tracks/2hdqKJGZ8k3FZaAKnxgXHi,https://api.spotify.com/v1/audio-analysis/2hdqKJGZ8k3FZaAKnxgXHi,260060,4,Giovani Cidreira,Tempos Sombrios,Fernando Catatau,2022-02-04,indie
5aIJIg4j70Wtd3PKhT2qZL,0.462,0.32,7,-12.358,1,0.0349,0.592,0.00038,0.39,0.109,69.998,audio_features,spotify:track:5aIJIg4j70Wtd3PKhT2qZL,https://api.spotify.com/v1/tracks/5aIJIg4j70Wtd3PKhT2qZL,https://api.spotify.com/v1/audio-analysis/5aIJIg4j70Wtd3PKhT2qZL,280532,4,Giovani Cidreira,A Fraternidade,Fernando Catatau,2022-02-04,indie
5dkHwdTf9GqlZdnQecSLMe,0.579,0.464,1,-10.141,0,0.046,0.0289,0.0387,0.122,0.328,152.403,audio_features,spotify:track:5dkHwdTf9GqlZdnQecSLMe,https://api.spotify.com/v1/tracks/5dkHwdTf9GqlZdnQecSLMe,https://api.spotify.com/v1/audio-analysis/5dkHwdTf9GqlZdnQecSLMe,372364,4,Giovani Cidreira,Sinceramente,Fernando Catatau,2022-02-04,indie
0K9pP5uq8MNvZdCgIfzhIy,0.238,0.191,10,-15.501,0,0.0351,0.687,0.0259,0.075,0.118,168.9,audio_features,spotify:track:0K9pP5uq8MNvZdCgIfzhIy,https://api.spotify.com/v1/tracks/0K9pP5uq8MNvZdCgIfzhIy,https://api.spotify.com/v1/audio-analysis/0K9pP5uq8MNvZdCgIfzhIy,342232,3,Giovani Cidreira,Nostalgia,Fernando Catatau,2022-02-04,indie
6t5M60yHOy8QwuY9p47a8o,0.472,0.541,11,-9.457,0,0.141,0.0642,0.0149,0.13,0.786,172.032,audio_features,spotify:track:6t5M60yHOy8QwuY9p47a8o,https://api.spotify.com/v1/tracks/6t5M60yHOy8QwuY9p47a8o,https://api.spotify.com/v1/audio-analysis/6t5M60yHOy8QwuY9p47a8o,234899,4,Giovani Cidreira,Quando o Dia Amanhecer,Fernando Catatau,2022-02-04,indie
259W8LO1Zz9sYPyJ8kpcFt,0.325,0.0199,6,-19.387,1,0.0497,0.967,0.655,0.315,0.491,176.639,audio_features,spotify:track:259W8LO1Zz9sYPyJ8kpcFt,https://api.spotify.com/v1/tracks/259W8LO1Zz9sYPyJ8kpcFt,https://api.spotify.com/v1/audio-analysis/259W8LO1Zz9sYPyJ8kpcFt,52693,3,Rubel,Intro,Casas,2018-03-02,indie
24kc8jpoHYfrZngq4qKmP7,0.768,0.411,6,-11.73,1,0.0291,0.614,0.762,0.161,0.447,98.964,audio_features,spotify:track:24kc8jpoHYfrZngq4qKmP7,https://api.spotify.com/v1/tracks/24kc8jpoHYfrZngq4qKmP7,https://api.spotify.com/v1/audio-analysis/24kc8jpoHYfrZngq4qKmP7,225467,3,Rubel,Colégio,Casas,2018-03-02,indie
